doi,pmid,Field,has_blot,Include_Img,ExclReason_Img
10.3233/jpd-202431,34092652.0,neurosci,False,,
10.1093/cercor/bhab164,34268560.0,neurosci,False,,
10.1002/ana.26128,34021620.0,neurosci,False,,
10.3233/jpd-202414,33896848.0,neurosci,False,,
10.3233/jpd-202453,33814462.0,neurosci,False,,
10.3233/jpd-202412,33682729.0,neurosci,False,,
10.3233/jpd-202408,33682728.0,neurosci,False,,
10.3233/jpd-202402,33682727.0,neurosci,False,,
10.3233/jpd-202398,33612494.0,neurosci,False,,
10.3233/jpd-202428,33579873.0,neurosci,False,,
10.3233/jpd-202411,33579872.0,neurosci,False,,
10.3233/jpd-202471,33523020.0,neurosci,False,,
10.3233/jpd-202381,33492246.0,neurosci,False,,
10.3233/jpd-202416,33459666.0,neurosci,False,,
10.1093/sleep/zsab161,34373924.0,neurosci,False,,
10.3233/jpd-212657,34275908.0,neurosci,False,,
10.3233/jpd-212655,34275907.0,neurosci,False,,
10.3233/jpd-202487,34275906.0,neurosci,False,,
10.1523/jneurosci.0236-21.2021,34266900.0,neurosci,True,1.0,99.0
10.1523/jneurosci.1964-20.2021,34266899.0,neurosci,False,,
10.1523/jneurosci.3103-20.2021,34266898.0,neurosci,False,,
10.1523/jneurosci.0096-21.2021,34266897.0,neurosci,False,,
10.3389/fnagi.2021.705287,34335234.0,neurosci,False,,
10.1186/s13195-021-00871-y,34266503.0,neurosci,False,,
10.1186/s13024-021-00457-0,34266459.0,neurosci,False,,
10.1007/s12559-021-09915-9,34306240.0,neurosci,False,,
10.1016/j.neunet.2021.07.012,34314998.0,neurosci,False,,
10.1523/jneurosci.2905-20.2021,34266896.0,neurosci,False,,
10.1007/s00401-021-02346-8,34264394.0,neurosci,False,,
10.1177/13524585211031128,34264143.0,neurosci,False,,
10.1007/s12035-021-02491-x,34263427.0,neurosci,True,1.0,99.0
10.3389/fncel.2021.698172,34335190.0,neurosci,False,,
10.1111/bdi.13116,34263997.0,neurosci,False,,
10.3389/fncel.2021.699315,34335191.0,neurosci,True,1.0,99.0
10.3389/fnagi.2021.713819,34335235.0,neurosci,True,1.0,99.0
10.1016/j.neuron.2021.06.016,34270921.0,neurosci,False,,
10.3389/fncel.2021.703951,34335193.0,neurosci,False,,
10.1016/j.neunet.2021.07.013,34332343.0,neurosci,False,,
10.1038/s41380-021-01193-z,34267329.0,neurosci,False,,
10.1016/j.dcn.2021.100991,34298412.0,neurosci,False,,
10.3389/fncel.2021.689611,34335187.0,neurosci,True,1.0,99.0
10.3389/fncel.2021.696889,34335189.0,neurosci,False,,
10.1007/s12035-021-02474-y,34263426.0,neurosci,True,1.0,99.0
10.1038/s41380-021-01199-7,34262135.0,neurosci,True,1.0,99.0
10.3389/fnmol.2021.715054,34335182.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.018,34274404.0,neurosci,False,,
10.3389/fnagi.2021.698601,34335233.0,neurosci,False,,
10.1016/j.neuroimage.2021.118401,34273527.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.009,34274405.0,neurosci,False,,
10.3389/fnmol.2021.718951,34335183.0,neurosci,False,,
10.3389/fnagi.2021.681743,34335228.0,neurosci,False,,
10.3389/fncel.2021.695380,34335188.0,neurosci,False,,
10.1038/s41593-021-00889-3,34267392.0,neurosci,False,,
10.1111/jnc.15473,34265080.0,neurosci,False,,
10.1038/s41531-021-00207-5,34267217.0,neurosci,False,,
10.1016/j.pneurobio.2021.102121,34273456.0,neurosci,False,,
10.3389/fncel.2021.666706,34335184.0,neurosci,False,,
10.1093/brain/awab268,34264340.0,neurosci,False,,
10.1093/brain/awab264,34264308.0,neurosci,False,,
10.1088/1741-2552/ac0f4c,34181585.0,neurosci,False,,
10.1088/1741-2552/ac0f4d,34181582.0,neurosci,False,,
10.1088/1741-2552/ac0a56,34111852.0,neurosci,False,,
10.1097/j.pain.0000000000002406,34261977.0,neurosci,False,,
10.1212/nxi.0000000000001035,34261812.0,neurosci,False,,
10.1523/jneurosci.2849-20.2021,34261700.0,neurosci,False,,
10.1523/jneurosci.2197-20.2021,34261699.0,neurosci,True,1.0,99.0
10.1177/13524585211029860,34259591.0,neurosci,False,,
10.1177/13524585211028561,34259588.0,neurosci,False,,
10.1177/13524585211028831,34259579.0,neurosci,False,,
10.1177/13524585211030212,34259578.0,neurosci,False,,
10.1177/0271678x211031321,34259072.0,neurosci,False,,
10.1177/0271678x211031035,34259071.0,neurosci,False,,
10.1177/0271678x211032029,34259070.0,neurosci,False,,
10.1177/0271678x211028680,34259069.0,neurosci,False,,
10.1177/13524585211030147,34256624.0,neurosci,False,,
10.1523/jneurosci.0227-21.2021,34261701.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.017,34273378.0,neurosci,False,,
10.1523/jneurosci.twij.41.28.2021,,neurosci,False,,
10.1523/jneurosci.2980-20.2021,34261698.0,neurosci,False,,
10.1007/s13311-021-01088-5,34260042.0,neurosci,True,1.0,99.0
10.1007/s12035-021-02453-3,34263425.0,neurosci,False,,
10.1186/s10194-021-01281-z,34261435.0,neurosci,False,,
10.1093/brain/awab235,34259834.0,neurosci,False,,
10.1093/brain/awab244,34259865.0,neurosci,False,,
10.1016/j.bpsc.2021.07.002,34273554.0,neurosci,False,,
10.3389/fncel.2021.680126,34335186.0,neurosci,False,,
10.3389/fnagi.2021.649874,34335224.0,neurosci,False,,
10.1016/j.ynstr.2021.100365,34355048.0,neurosci,False,,
10.3389/fncel.2021.677543,34335185.0,neurosci,False,,
10.1016/j.bpsc.2021.06.013,34273555.0,neurosci,False,,
10.1016/j.neuron.2021.06.019,34265253.0,neurosci,False,,
10.3389/fnagi.2021.682308,34335229.0,neurosci,False,,
10.1016/j.bpsc.2021.07.001,34273556.0,neurosci,False,,
10.1111/jnc.15382,34260762.0,neurosci,False,,
10.1111/bpa.12998,34260113.0,neurosci,False,,
10.1016/j.neuroimage.2021.118399,34273528.0,neurosci,False,,
10.1016/j.neuroimage.2021.118391,34271158.0,neurosci,False,,
10.1016/j.dcn.2021.100988,34280739.0,neurosci,False,,
10.3389/fnmol.2021.657064,34335180.0,neurosci,False,,
10.3389/fnagi.2021.697029,34335232.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.014,34273379.0,neurosci,False,,
10.3389/fnagi.2021.677090,34335227.0,neurosci,False,,
10.1002/ana.26151,34260105.0,neurosci,False,,
10.3389/fnagi.2021.684743,34335230.0,neurosci,False,,
10.1016/j.neunet.2021.07.008,34314999.0,neurosci,False,,
10.1016/j.biopsych.2021.06.025,34481662.0,neurosci,False,,
10.1016/j.neuron.2021.06.018,34265252.0,neurosci,False,,
10.1111/jnc.15437,34260757.0,neurosci,False,,
10.3389/fnagi.2021.672077,34335226.0,neurosci,False,,
10.1016/j.neuroimage.2021.118388,34271159.0,neurosci,False,,
10.3389/fncel.2021.701783,34335192.0,neurosci,False,,
10.1016/j.nbd.2021.105445,34271084.0,neurosci,False,,
10.1186/s10194-021-01282-y,34261444.0,neurosci,False,,
10.1186/s12987-021-00267-y,34261487.0,neurosci,False,,
10.1016/j.biopsych.2021.07.007,34482950.0,neurosci,False,,
10.1093/brain/awab262,34259858.0,neurosci,False,,
10.1093/brain/awab223,34259835.0,neurosci,False,,
10.1111/ene.15002,34192398.0,neurosci,False,,
10.1093/cercor/bhab225,34259867.0,neurosci,False,,
10.1002/ana.26150,34184781.0,neurosci,False,,
10.1002/ana.26146,34180076.0,neurosci,False,,
10.1111/jnc.15456,34142382.0,neurosci,False,,
10.1093/cercor/bhab172,34259839.0,neurosci,True,1.0,99.0
10.1097/j.pain.0000000000002410,,neurosci,False,,
10.1097/j.pain.0000000000002409,34433774.0,neurosci,False,,
10.1097/j.pain.0000000000002408,34393199.0,neurosci,False,,
10.1097/j.pain.0000000000002405,,neurosci,False,,
10.1177/03331024211027359,34256652.0,neurosci,False,,
10.1177/03331024211027568,34256651.0,neurosci,False,,
10.1177/03331024211017884,34256650.0,neurosci,False,,
10.1177/03331024211027358,34256649.0,neurosci,False,,
10.1177/03331024211024165,34256648.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.001,34271306.0,neurosci,False,,
10.1186/s13195-021-00869-6,34256835.0,neurosci,False,,
10.1186/s10194-021-01286-8,34256692.0,neurosci,False,,
10.1111/bpa.12995,34258825.0,neurosci,False,,
10.1016/j.biopsych.2021.07.008,34511181.0,neurosci,False,,
10.1007/s13311-021-01070-1,34258749.0,neurosci,True,1.0,99.0
10.1007/s12559-021-09911-z,,neurosci,False,,
10.1007/s12559-021-09855-4,,neurosci,False,,
10.1007/s12035-021-02460-4,34255249.0,neurosci,True,1.0,99.0
10.1093/sleep/zsab178,34255079.0,neurosci,False,,
10.1093/sleep/zsab177,34255075.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.012,34265321.0,neurosci,False,,
10.1038/s41386-021-01082-7,34257414.0,neurosci,False,,
10.1016/j.neuroimage.2021.118384,34265419.0,neurosci,False,,
10.1111/ene.15025,34255908.0,neurosci,False,,
10.1038/s41380-021-01200-3,34257409.0,neurosci,False,,
10.1016/j.ynstr.2021.100367,34337114.0,neurosci,False,,
10.1016/j.neuroimage.2021.118390,34271157.0,neurosci,False,,
10.1038/s41562-021-01165-x,34257411.0,neurosci,False,,
10.1016/j.neuroimage.2021.118389,34265420.0,neurosci,False,,
10.1111/ene.15023,34255918.0,neurosci,False,,
10.1016/j.bpsc.2021.06.012,34271214.0,neurosci,False,,
10.1016/j.neunet.2021.07.007,34280691.0,neurosci,False,,
10.3389/fnagi.2021.684171,34326766.0,neurosci,True,1.0,99.0
10.1016/j.bpsc.2021.06.014,34271215.0,neurosci,False,,
10.1038/s41386-021-01084-5,34257413.0,neurosci,False,,
10.1016/j.nbd.2021.105444,34265424.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.013,34271027.0,neurosci,False,,
10.3389/fncel.2021.651509,34326721.0,neurosci,False,,
10.3389/fnagi.2021.654931,34326765.0,neurosci,False,,
10.1038/s41386-021-01054-x,34257415.0,neurosci,False,,
10.1111/ene.15024,34255403.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.011,34265322.0,neurosci,False,,
10.3389/fnagi.2021.692942,34326767.0,neurosci,False,,
10.1111/bpa.13002,34255887.0,neurosci,False,,
10.1093/cercor/bhab193,34255833.0,neurosci,False,,
10.1002/ana.26147,34185323.0,neurosci,False,,
10.1093/cercor/bhab220,34255827.0,neurosci,False,,
10.1093/cercor/bhab215,34255824.0,neurosci,False,,
10.1093/cercor/bhab202,34255821.0,neurosci,False,,
10.1093/cercor/bhab197,34255828.0,neurosci,False,,
10.1093/cercor/bhab192,34255825.0,neurosci,False,,
10.1111/ene.14956,34081818.0,neurosci,False,,
10.1093/cercor/bhab182,34255837.0,neurosci,False,,
10.1097/j.pain.0000000000002331,34261978.0,neurosci,False,,
10.1523/jneurosci.3008-20.2021,34253627.0,neurosci,False,,
10.1523/jneurosci.2830-20.2021,34253625.0,neurosci,False,,
10.1523/jneurosci.2242-20.2021,34253624.0,neurosci,False,,
10.1523/jneurosci.2137-20.2021,34253629.0,neurosci,False,,
10.1523/jneurosci.0730-21.2021,34253630.0,neurosci,False,,
10.1523/jneurosci.0490-21.2021,34253628.0,neurosci,False,,
10.1523/jneurosci.0070-21.2021,34253626.0,neurosci,False,,
10.1186/s13195-021-00870-z,34253231.0,neurosci,False,,
10.1186/s13195-021-00865-w,34253227.0,neurosci,False,,
10.1186/s10194-021-01278-8,34253164.0,neurosci,False,,
10.1093/sleep/zsab175,34252182.0,neurosci,False,,
10.1093/sleep/zsab174,34252190.0,neurosci,False,,
10.1093/sleep/zsab160,34252193.0,neurosci,False,,
10.1007/s12559-021-09888-9,,neurosci,False,,
10.1038/s41380-021-01178-y,34253866.0,neurosci,False,,
10.1038/s41593-021-00888-4,34253921.0,neurosci,True,1.0,99.0
10.1038/s41593-021-00897-3,34253923.0,neurosci,False,,
10.3389/fnagi.2021.664224,34322007.0,neurosci,False,,
10.3389/fnagi.2021.680341,34322009.0,neurosci,False,,
10.3389/fnagi.2021.691512,34322012.0,neurosci,False,,
10.1016/j.neunet.2021.06.030,34358797.0,neurosci,False,,
10.3389/fnagi.2021.661514,34322006.0,neurosci,False,,
10.1038/s41593-021-00880-y,34253922.0,neurosci,False,,
10.3389/fnagi.2021.695732,34322013.0,neurosci,False,,
10.1111/ene.15020,34252248.0,neurosci,False,,
10.1111/ene.15019,34251726.0,neurosci,False,,
10.1038/s41386-021-01075-6,34253856.0,neurosci,True,1.0,99.0
10.1038/s41380-021-01209-8,34253864.0,neurosci,False,,
10.3389/fnagi.2021.703158,34322014.0,neurosci,False,,
10.1016/j.neunet.2021.07.005,34280693.0,neurosci,False,,
10.3389/fnagi.2021.687530,34322011.0,neurosci,False,,
10.1016/j.dcn.2021.100987,34273749.0,neurosci,False,,
10.3389/fnagi.2021.676618,34322008.0,neurosci,False,,
10.3389/fnagi.2021.703876,34322015.0,neurosci,False,,
10.1038/s41380-021-01216-9,34253863.0,neurosci,True,1.0,99.0
10.1111/jnc.15452,34252196.0,neurosci,False,,
10.1016/j.neunet.2021.07.009,34298266.0,neurosci,False,,
10.1038/s41380-021-01217-8,34253865.0,neurosci,False,,
10.1016/j.neunet.2021.07.010,34315008.0,neurosci,False,,
10.1038/s41386-021-01090-7,34253855.0,neurosci,False,,
10.1111/ene.15022,34252263.0,neurosci,False,,
10.1016/j.ynstr.2021.100366,34355049.0,neurosci,False,,
10.3389/fnagi.2021.651284,34366822.0,neurosci,False,,
10.3389/fnmol.2021.686034,34321999.0,neurosci,False,,
10.1111/ene.15021,34251719.0,neurosci,False,,
10.3389/fnagi.2021.681043,34322010.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.010,34265320.0,neurosci,False,,
10.3389/fncel.2021.682460,34322000.0,neurosci,False,,
10.1007/s12559-021-09909-7,,neurosci,False,,
10.1007/s12035-021-02451-5,34250577.0,neurosci,True,1.0,99.0
10.1002/ana.26148,34180078.0,neurosci,False,,
10.1111/jpi.12752,34118084.0,neurosci,False,,
10.1111/ene.14955,34096670.0,neurosci,False,,
10.1111/ene.14952,34060708.0,neurosci,False,,
10.1177/0271678x211029178,34250821.0,neurosci,False,,
10.1177/0271678x211028496,34250820.0,neurosci,False,,
10.1016/j.biopsych.2021.06.024,34482948.0,neurosci,False,,
10.1016/j.neuroimage.2021.118387,34260891.0,neurosci,False,,
10.1007/s12035-021-02464-0,34247339.0,neurosci,False,,
10.1111/ene.14979,34145687.0,neurosci,False,,
10.1111/ene.14947,34075662.0,neurosci,False,,
10.3233/jpd-219007,34275911.0,neurosci,False,,
10.3233/jpd-212747,34275910.0,neurosci,False,,
10.3233/jpd-212676,34275909.0,neurosci,True,0.0,23.0
10.1186/s13229-021-00452-8,34246292.0,neurosci,True,0.0,21.0
10.1186/s10194-021-01279-7,34246226.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.008,34256070.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.002,34256069.0,neurosci,False,,
10.1016/j.brs.2021.06.010,34257037.0,neurosci,False,,
10.1007/s12559-021-09908-8,34276830.0,neurosci,False,,
10.1007/s12035-021-02482-y,34245442.0,neurosci,False,,
10.1007/s12035-021-02417-7,34245441.0,neurosci,True,1.0,99.0
10.1007/s12035-021-02483-x,34245440.0,neurosci,True,1.0,99.0
10.1093/sleep/zsab173,34245290.0,neurosci,False,,
10.1016/j.jpain.2021.06.012,34256088.0,neurosci,False,,
10.1111/jnc.15466,34245565.0,neurosci,False,,
10.1111/jnc.15465,34244999.0,neurosci,False,,
10.1016/j.neuroimage.2021.118379,34252527.0,neurosci,False,,
10.1016/j.neuroimage.2021.118377,34256139.0,neurosci,False,,
10.1016/j.neuroimage.2021.118383,34252525.0,neurosci,False,,
10.1016/j.ynstr.2021.100364,34345636.0,neurosci,False,,
10.1016/j.neuroimage.2021.118385,34256138.0,neurosci,True,0.0,21.0
10.1111/ene.15017,34245630.0,neurosci,False,,
10.1111/ene.15018,34245646.0,neurosci,False,,
10.1093/brain/awab257,34245244.0,neurosci,False,,
10.1093/brain/awab256,34245240.0,neurosci,False,,
10.1111/ene.14935,34124810.0,neurosci,False,,
10.1111/jnc.15450,34107054.0,neurosci,True,1.0,99.0
10.1097/j.pain.0000000000002407,34252906.0,neurosci,False,,
10.1097/j.pain.0000000000002404,34252908.0,neurosci,False,,
10.1097/j.pain.0000000000002320,34252907.0,neurosci,False,,
10.3233/jpd-212658,34250953.0,neurosci,False,,
10.3233/jpd-212641,34250952.0,neurosci,False,,
10.1093/sleep/zsab172,34244806.0,neurosci,False,,
10.1523/jneurosci.3135-20.2021,34244365.0,neurosci,False,,
10.1523/jneurosci.2796-20.2021,34244363.0,neurosci,False,,
10.1523/jneurosci.2902-20.2021,34244362.0,neurosci,False,,
10.1177/13524585211024997,34240656.0,neurosci,False,,
10.1177/13524585211028833,34240631.0,neurosci,False,,
10.1186/s13195-021-00862-z,34243793.0,neurosci,False,,
10.1007/s12975-021-00929-x,34241810.0,neurosci,True,1.0,99.0
10.1007/s13311-021-01080-z,34244926.0,neurosci,False,,
10.1007/s13311-021-01077-8,34244927.0,neurosci,True,1.0,99.0
10.1007/s13311-021-01084-9,34244925.0,neurosci,False,,
10.1523/jneurosci.1193-21.2021,34244364.0,neurosci,False,,
10.1007/s13311-021-01078-7,34244929.0,neurosci,False,,
10.1007/s13311-021-01087-6,34244928.0,neurosci,False,,
10.1007/s13311-021-01083-w,34244924.0,neurosci,False,,
10.1007/s12035-021-02478-8,34241806.0,neurosci,True,1.0,99.0
10.1038/s41380-021-01213-y,34244619.0,neurosci,False,,
10.1016/j.neubiorev.2021.06.045,34252471.0,neurosci,False,,
10.1016/j.bbi.2021.07.001,34246733.0,neurosci,True,1.0,99.0
10.1038/s41380-021-01214-x,34244620.0,neurosci,False,,
10.3389/fnagi.2021.691518,34305571.0,neurosci,False,,
10.3389/fnagi.2021.697528,34305574.0,neurosci,False,,
10.1002/glia.24057,,neurosci,False,,
10.1016/j.neuroimage.2021.118380,34252526.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.006,34252472.0,neurosci,False,,
10.1016/j.bbi.2021.07.007,34252568.0,neurosci,False,,
10.1016/j.nbd.2021.105443,34246771.0,neurosci,False,,
10.1016/j.neunet.2021.07.002,34340189.0,neurosci,True,0.0,21.0
10.1111/ene.15014,34242459.0,neurosci,False,,
10.3389/fnagi.2021.690632,34305570.0,neurosci,False,,
10.1016/j.neuron.2021.06.010,34245686.0,neurosci,False,,
10.1016/j.neunet.2021.06.029,34293508.0,neurosci,False,,
10.1111/jnc.15464,34241907.0,neurosci,False,,
10.1016/j.pneurobio.2021.102120,34252470.0,neurosci,False,,
10.1016/j.bbi.2021.07.004,34252569.0,neurosci,False,,
10.3389/fnmol.2021.660104,34305524.0,neurosci,False,,
10.1038/s41380-021-01212-z,34244618.0,neurosci,False,,
10.1016/j.pneurobio.2021.102119,34246703.0,neurosci,False,,
10.1016/j.neunet.2021.07.004,34284298.0,neurosci,False,,
10.1016/j.neuroimage.2021.118381,34252528.0,neurosci,False,,
10.1016/j.neuroimage.2021.118382,34252524.0,neurosci,False,,
10.3389/fnagi.2021.688113,34305568.0,neurosci,False,,
10.1093/brain/awab250,34244729.0,neurosci,False,,
10.1093/brain/awab247,34244731.0,neurosci,False,,
10.1093/cercor/bhab198,34247249.0,neurosci,False,,
10.1093/brain/awab245,34244727.0,neurosci,True,1.0,99.0
10.1111/ene.14996,34184370.0,neurosci,False,,
10.1111/ene.14995,34166558.0,neurosci,False,,
10.1093/cercor/bhab224,34247243.0,neurosci,True,1.0,99.0
10.1111/ene.14992,34157194.0,neurosci,False,,
10.1111/ene.14954,34077587.0,neurosci,False,,
10.1097/j.pain.0000000000002402,34252913.0,neurosci,False,,
10.1097/j.pain.0000000000002401,34252910.0,neurosci,False,,
10.1097/j.pain.0000000000002397,34252912.0,neurosci,False,,
10.1097/j.pain.0000000000002396,34252911.0,neurosci,True,1.0,99.0
10.3233/jpd-212605,34250950.0,neurosci,False,,
10.1523/jneurosci.3167-20.2021,34244361.0,neurosci,False,,
10.1523/jneurosci.0553-21.2021,34244360.0,neurosci,False,,
10.1523/jneurosci.3049-20.2021,34244359.0,neurosci,False,,
10.1093/sleep/zsab170,34240221.0,neurosci,False,,
10.1093/sleep/zsab171,34240212.0,neurosci,False,,
10.1177/0271678x211029060,34238051.0,neurosci,True,1.0,99.0
10.1186/s13229-021-00453-7,34238355.0,neurosci,False,,
10.1186/s10194-021-01284-w,34238214.0,neurosci,False,,
10.1016/j.neuroimage.2021.118375,34245868.0,neurosci,False,,
10.1186/s13195-021-00868-7,34238345.0,neurosci,False,,
10.1016/j.bbi.2021.07.002,34245812.0,neurosci,False,,
10.1016/j.neunet.2021.07.003,34280608.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.005,34245758.0,neurosci,False,,
10.1186/s10194-021-01283-x,34238219.0,neurosci,False,,
10.1186/s13195-021-00860-1,34238366.0,neurosci,True,0.0,22.0
10.1016/j.neubiorev.2021.07.003,34245760.0,neurosci,False,,
10.1186/s13229-021-00442-w,34238350.0,neurosci,False,,
10.1017/s0140525x21000923,34233768.0,neurosci,False,,
10.3389/fnmol.2021.709390,34305529.0,neurosci,False,,
10.1038/s41562-021-01171-z,34239081.0,neurosci,False,,
10.3389/fnagi.2021.630437,34305566.0,neurosci,False,,
10.1038/s41593-021-00886-6,34239129.0,neurosci,False,,
10.1038/s41593-021-00879-5,34239128.0,neurosci,False,,
10.3389/fnagi.2021.702231,34305576.0,neurosci,False,,
10.1016/j.neuroimage.2021.118376,34246768.0,neurosci,False,,
10.3389/fnagi.2021.699836,34305575.0,neurosci,False,,
10.3389/fnmol.2021.699562,34305528.0,neurosci,False,,
10.1016/j.nbd.2021.105442,34246770.0,neurosci,False,,
10.3389/fnmol.2021.710171,34305530.0,neurosci,False,,
10.3389/fncel.2021.697449,34305534.0,neurosci,False,,
10.1038/s41562-021-01159-9,34239080.0,neurosci,False,,
10.1038/s41562-021-01149-x,34239077.0,neurosci,False,,
10.3389/fnmol.2021.694234,34305526.0,neurosci,False,,
10.1038/s41562-021-01161-1,34239076.0,neurosci,False,,
10.1016/j.neuron.2021.06.013,34242565.0,neurosci,False,,
10.1016/j.bbi.2021.07.005,34245811.0,neurosci,False,,
10.1038/s41380-021-01207-w,34234281.0,neurosci,True,1.0,99.0
10.1038/s41562-021-01150-4,34239078.0,neurosci,False,,
10.1016/j.neuron.2021.06.014,34242564.0,neurosci,False,,
10.1016/j.neunet.2021.07.001,34280607.0,neurosci,False,,
10.3389/fnagi.2021.689098,34305569.0,neurosci,False,,
10.1016/j.neuroimage.2021.118373,34246767.0,neurosci,False,,
10.1111/nan.12747,34237158.0,neurosci,True,1.0,99.0
10.1038/s41386-021-01093-4,34239049.0,neurosci,False,,
10.1038/s41386-021-01091-6,34239048.0,neurosci,False,,
10.3389/fnagi.2021.696778,34305573.0,neurosci,False,,
10.1016/j.brs.2021.07.001,34246820.0,neurosci,False,,
10.3389/fnagi.2021.702639,34305577.0,neurosci,False,,
10.1016/j.neuroimage.2021.118378,34246769.0,neurosci,False,,
10.1038/s41562-021-01137-1,34239079.0,neurosci,False,,
10.3389/fnagi.2021.695117,34305572.0,neurosci,False,,
10.1038/s41531-021-00199-2,34238927.0,neurosci,False,,
10.1016/j.neuroimage.2021.118370,34245866.0,neurosci,False,,
10.1038/s41380-021-01218-7,34234282.0,neurosci,False,,
10.1186/s12974-021-02204-0,34238328.0,neurosci,True,1.0,99.0
10.1186/s12974-021-02206-y,34238316.0,neurosci,False,,
10.1038/s41562-021-01172-y,34239082.0,neurosci,False,,
10.1111/ene.14993,34157199.0,neurosci,False,,
10.1111/ene.14986,34145948.0,neurosci,False,,
10.1093/cercor/bhab222,34240142.0,neurosci,False,,
10.1111/ene.14985,34143500.0,neurosci,False,,
10.1093/cercor/bhab210,34240141.0,neurosci,True,0.0,21.0
10.1093/cercor/bhab190,34240115.0,neurosci,False,,
10.1093/brain/awab082,34237143.0,neurosci,False,,
10.3233/jpd-212707,34250955.0,neurosci,False,,
10.3233/jpd-212636,34250951.0,neurosci,False,,
10.3233/jpd-202525,34250949.0,neurosci,False,,
10.1177/0271678x211029197,34233533.0,neurosci,False,,
10.1007/s12035-021-02476-w,34232476.0,neurosci,False,,
10.1007/s13311-021-01076-9,34235636.0,neurosci,True,1.0,99.0
10.1007/s13311-021-01081-y,34235638.0,neurosci,False,,
10.1007/s13311-021-01074-x,34235639.0,neurosci,False,,
10.1016/j.biopsych.2021.05.009,34246464.0,neurosci,False,,
10.1007/s13311-021-01079-6,34235635.0,neurosci,False,,
10.1016/j.biopsych.2021.03.034,34246463.0,neurosci,False,,
10.1007/s13311-021-01067-w,34235637.0,neurosci,False,,
10.1002/ana.26164,34235776.0,neurosci,False,,
10.1016/j.neunet.2021.06.026,34280692.0,neurosci,False,,
10.1523/jneurosci.twij.41.27.2021,,neurosci,False,,
10.1007/s12035-021-02468-w,34232477.0,neurosci,True,1.0,99.0
10.1016/j.neubiorev.2021.07.007,34245759.0,neurosci,False,,
10.3389/fnagi.2021.679585,34305567.0,neurosci,False,,
10.1002/glia.24058,34231259.0,neurosci,True,1.0,99.0
10.1016/j.neuroimage.2021.118372,34245867.0,neurosci,False,,
10.1111/ene.15013,34233384.0,neurosci,False,,
10.3389/fncel.2021.640084,34305531.0,neurosci,False,,
10.1038/s41531-021-00200-y,34234128.0,neurosci,False,,
10.1016/j.brs.2021.07.003,34245918.0,neurosci,False,,
10.1016/j.neuroimage.2021.118374,34245869.0,neurosci,False,,
10.3389/fncel.2021.691136,34305533.0,neurosci,False,,
10.3389/fnmol.2021.697440,34305527.0,neurosci,True,1.0,99.0
10.1016/j.neubiorev.2021.07.004,34245757.0,neurosci,False,,
10.1002/glia.24056,34231253.0,neurosci,False,,
10.3389/fnmol.2021.660429,34305525.0,neurosci,True,0.0,21.0
10.1038/s41386-021-01085-4,34234289.0,neurosci,False,,
10.1016/j.bbi.2021.07.006,34242738.0,neurosci,False,,
10.1016/j.bbi.2021.06.016,34242739.0,neurosci,False,,
10.1111/ene.15011,34233056.0,neurosci,False,,
10.3389/fncel.2021.660354,34305532.0,neurosci,True,1.0,99.0
10.1038/s41380-021-01202-1,34234280.0,neurosci,False,,
10.1038/s41386-021-01086-3,34234287.0,neurosci,False,,
10.1038/s41386-021-01079-2,34234288.0,neurosci,False,,
10.3389/fnagi.2021.726525,34305578.0,neurosci,False,,
10.1016/j.pneurobio.2021.102118,34245849.0,neurosci,False,,
10.1016/j.biopsych.2021.06.021,34456009.0,neurosci,False,,
10.1186/s12974-021-02201-3,34233703.0,neurosci,True,1.0,99.0
10.1186/s40478-021-01224-4,34233766.0,neurosci,False,,
10.1186/s12987-021-00265-0,34233705.0,neurosci,False,,
10.1093/brain/awab254,34240109.0,neurosci,False,,
10.1093/brain/awab255,34240124.0,neurosci,False,,
10.1088/1741-2552/ac0d42,34153949.0,neurosci,False,,
10.1093/cercor/bhab176,34231840.0,neurosci,False,,
10.1111/ene.14982,34133824.0,neurosci,False,,
10.1111/ene.14980,34133827.0,neurosci,False,,
10.1111/jnc.15455,34133773.0,neurosci,True,1.0,99.0
10.1111/ene.14977,34129716.0,neurosci,False,,
10.1093/cercor/bhab214,34231853.0,neurosci,False,,
10.1093/cercor/bhab213,34231837.0,neurosci,False,,
10.1093/cercor/bhab205,34231854.0,neurosci,False,,
10.1093/cercor/bhab209,34231843.0,neurosci,False,,
10.1111/ene.14919,34110063.0,neurosci,False,,
10.1111/jnc.15448,34107066.0,neurosci,True,1.0,99.0
10.1523/jneurosci.0285-21.2021,34230105.0,neurosci,False,,
10.1523/jneurosci.2628-20.2021,34230104.0,neurosci,False,,
